Geo Point;Geo Shape;OBJECTID;NCESID;NAME;ADDRESS;CITY;STATE;ZIP;ZIP4;TELEPHONE;TYPE;STATUS;POPULATION;COUNTY;COUNTYFIPS;COUNTRY;LATITUDE;LONGITUDE;NAICS_CODE;NAICS_DESC;SOURCE;SOURCEDATE;VAL_METHOD;VAL_DATE;WEBSITE;LEVEL_;ENROLLMENT;ST_GRADE;END_GRADE;DISTRICTID;FT_TEACHER;SHELTER_ID
19.66963577200005, -155.98437808199998;"{""coordinates"": [-155.98437808199998, 19.66963577200005], ""type"": ""Point""}";57192;150003000235;KEALAKEHE INTERMEDIATE SCHOOL;74-5062 ONIPAA ST;KAILUA-KONA;HI;96740;NOT AVAILABLE;(808) 327-4314;1;1;762;HAWAII;15001;USA;19.66963577200005;-155.98437808199998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000235;2009-10-13T00:00:00Z;IMAGERY;2010-09-01T00:00:00Z;NOT AVAILABLE;MIDDLE;711;06;08;1500030;51;10810403
21.316626073000066, -157.80864358499997;"{""coordinates"": [-157.80864358499997, 21.316626073000066], ""type"": ""Point""}";31049;150003000194;MANOA ELEMENTARY SCHOOL;3155 MANOA RD;HONOLULU;HI;96822;NOT AVAILABLE;(808) 988-1868;1;1;569;HONOLULU;15003;USA;21.316626073000066;-157.80864358499997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000194;2009-12-10T00:00:00Z;IMAGERY;2016-03-23T00:00:00Z;NOT AVAILABLE;ELEMENTARY;536;PK;05;1500030;33;10810435
21.385078418000035, -157.74776922799998;"{""coordinates"": [-157.74776922799998, 21.385078418000035], ""type"": ""Point""}";37536;150003000009;KAILUA HIGH SCHOOL;451 ULUMANU DR;KAILUA;HI;96734;NOT AVAILABLE;(808) 266-7900;1;1;847;HONOLULU;15003;USA;21.385078418000035;-157.74776922799998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000009;2009-12-10T00:00:00Z;IMAGERY;2016-03-23T00:00:00Z;NOT AVAILABLE;ELEMENTARY;797;09;12;1500030;50;10810369
20.884859644000073, -156.50028454699998;"{""coordinates"": [-156.50028454699998, 20.884859644000073], ""type"": ""Point""}";72278;150003000059;IAO INTERMEDIATE SCHOOL;260 S MARKET ST;WAILUKU;HI;96793;NOT AVAILABLE;(808) 984-5610;1;1;954;MAUI;15009;USA;20.884859644000073;-156.50028454699998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000059;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-03-23T00:00:00Z;NOT AVAILABLE;MIDDLE;889;06;08;1500030;65;NOT AVAILABLE
21.47958587000005, -157.98603957799997;"{""coordinates"": [-157.98603957799997, 21.47958587000005], ""type"": ""Point""}";72414;150003000285;MILILANI IKE ELEMENTARY SCHOOL;95-1330 LEHIWA DR;MILILANI;HI;96789;NOT AVAILABLE;(808) 626-2980;1;1;646;HONOLULU;15003;USA;21.47958587000005;-157.98603957799997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000285;2010-01-29T00:00:00Z;IMAGERY;2011-10-31T00:00:00Z;NOT AVAILABLE;ELEMENTARY;606;PK;05;1500030;40;10810213
21.483016590000034, -157.85232713599999;"{""coordinates"": [-157.85232713599999, 21.483016590000034], ""type"": ""Point""}";80324;150003000025;WAIAHOLE ELEMENTARY SCHOOL;48-215 WAIAHOLE VALLEY RD;KANEOHE;HI;96744;NOT AVAILABLE;(808) 239-3111;1;1;104;HONOLULU;15003;USA;21.483016590000034;-157.85232713599999;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000025;2009-12-10T00:00:00Z;IMAGERY;2016-03-22T00:00:00Z;NOT AVAILABLE;MIDDLE;95;PK;06;1500030;9;10810476
21.332856724000067, -158.05760608699998;"{""coordinates"": [-158.05760608699998, 21.332856724000067], ""type"": ""Point""}";82610;150003000259;KAPOLEI MIDDLE SCHOOL;91-5335 KAPOLEI PKWY;KAPOLEI;HI;96707;NOT AVAILABLE;(808) 693-7025;1;1;1233;HONOLULU;15003;USA;21.332856724000067;-158.05760608699998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000259;2009-12-10T00:00:00Z;IMAGERY;2010-06-07T00:00:00Z;NOT AVAILABLE;ELEMENTARY;1151;06;08;1500030;82;NOT AVAILABLE
19.69890672200006, -155.07663906899998;"{""coordinates"": [-155.07663906899998, 19.69890672200006], ""type"": ""Point""}";86589;150003000052;WAIAKEA HIGH SCHOOL;155 W KAWILI ST;HILO;HI;96720;NOT AVAILABLE;(808) 974-4888;1;1;1309;HAWAII;15001;USA;19.69890672200006;-155.07663906899998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000052;2009-10-13T00:00:00Z;IMAGERY;2016-03-22T00:00:00Z;NOT AVAILABLE;ELEMENTARY;1233;09;12;1500030;76;10792409
21.344432007000023, -158.03436312299996;"{""coordinates"": [-158.03436312299996, 21.344432007000023], ""type"": ""Point""}";55207;150003000133;EWA ELEMENTARY SCHOOL;91-1280 RENTON RD;EWA BEACH;HI;96706;NOT AVAILABLE;(808) 681-8202;1;1;1101;HONOLULU;15003;USA;21.344432007000023;-158.03436312299996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000133;2009-12-10T00:00:00Z;IMAGERY;2010-06-07T00:00:00Z;NOT AVAILABLE;OTHER;1033;PK;05;1500030;68;10810345
21.455457205000073, -158.01050299199997;"{""coordinates"": [-158.01050299199997, 21.455457205000073], ""type"": ""Point""}";10568;150003000105;MILILANI WAENA ELEMENTARY SCHOOL;95-502 KIPAPA DR;MILILANI;HI;96789;NOT AVAILABLE;(808) 627-7300;1;1;842;HONOLULU;15003;USA;21.455457205000073;-158.01050299199997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000105;2009-12-10T00:00:00Z;IMAGERY/OTHER;2016-03-22T00:00:00Z;NOT AVAILABLE;ELEMENTARY;795;PK;05;1500030;47;NOT AVAILABLE
21.358693281000058, -158.08347676999998;"{""coordinates"": [-158.08347676999998, 21.358693281000058], ""type"": ""Point""}";14652;150003000121;MAUKA LANI ELEMENTARY SCHOOL;92-1300 PANANA ST;KAPOLEI;HI;96707;NOT AVAILABLE;(808) 672-1100;1;1;637;HONOLULU;15003;USA;21.358693281000058;-158.08347676999998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000121;2009-12-10T00:00:00Z;IMAGERY;2016-03-23T00:00:00Z;NOT AVAILABLE;HIGH;595;PK;05;1500030;42;10810437
21.33567303800004, -157.83405389499998;"{""coordinates"": [-157.83405389499998, 21.33567303800004], ""type"": ""Point""}";15280;150003000190;NUUANU ELEMENTARY SCHOOL;3055 PUIWA LN;HONOLULU;HI;96817;NOT AVAILABLE;(808) 595-5422;1;1;372;HONOLULU;15003;USA;21.33567303800004;-157.83405389499998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000190;2009-12-10T00:00:00Z;IMAGERY;2016-03-23T00:00:00Z;NOT AVAILABLE;ELEMENTARY;349;PK;05;1500030;23;10810451
21.41994545500006, -158.17248344999996;"{""coordinates"": [-158.17248344999996, 21.41994545500006], ""type"": ""Point""}";16497;150003000125;MAILI ELEMENTARY SCHOOL;87-360 KULAAUPUNI ST;WAIANAE;HI;96792;NOT AVAILABLE;(808) 697-7150;1;1;701;HONOLULU;15003;USA;21.41994545500006;-158.17248344999996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000125;2009-10-13T00:00:00Z;IMAGERY;2016-03-22T00:00:00Z;NOT AVAILABLE;HIGH;651;PK;06;1500030;50;10810429
21.383707078000043, -158.02609878999996;"{""coordinates"": [-158.02609878999996, 21.383707078000043], ""type"": ""Point""}";64697;150003000130;HONOWAI ELEMENTARY SCHOOL;94-600 HONOWAI ST;WAIPAHU;HI;96797;NOT AVAILABLE;(808) 675-0165;1;1;678;HONOLULU;15003;USA;21.383707078000043;-158.02609878999996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000130;2009-12-10T00:00:00Z;IMAGERY;2016-03-23T00:00:00Z;NOT AVAILABLE;ELEMENTARY;634;PK;06;1500030;44;10810357
20.015836114000024, -155.65326009699996;"{""coordinates"": [-155.65326009699996, 20.015836114000024], ""type"": ""Point""}";65075;150003000263;KANU O KA AINA - NEW CENTURY PCS;64-1043 HIIAKA ST;KAMUELA;HI;96743;NOT AVAILABLE;(808) 887-8144;1;1;663;HAWAII;15001;USA;20.015836114000024;-155.65326009699996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000263;2010-01-29T00:00:00Z;IMAGERY/OTHER;2020-04-14T00:00:00Z;NOT AVAILABLE;ELEMENTARY;627;KG;12;1500030;36;NOT AVAILABLE
21.382344989000046, -157.93320372799997;"{""coordinates"": [-157.93320372799997, 21.382344989000046], ""type"": ""Point""}";36717;150003000147;ALVAH A SCOTT ELEMENTARY SCHOOL;98-1230 MOANALUA RD;AIEA;HI;96701;NOT AVAILABLE;(808) 483-7220;1;1;476;HONOLULU;15003;USA;21.382344989000046;-157.93320372799997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000147;2010-01-29T00:00:00Z;IMAGERY;2010-06-01T00:00:00Z;NOT AVAILABLE;MIDDLE;448;PK;06;1500030;28;NOT AVAILABLE
22.20619890300003, -159.40934364599997;"{""coordinates"": [-159.40934364599997, 22.20619890300003], ""type"": ""Point""}";3876;150003000089;KILAUEA ELEMENTARY SCHOOL;2440 KOLO RD;KILAUEA;HI;96754;NOT AVAILABLE;(808) 828-1212;1;1;310;KAUAI;15007;USA;22.20619890300003;-159.40934364599997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000089;2009-10-13T00:00:00Z;IMAGERY;2016-03-23T00:00:00Z;NOT AVAILABLE;HIGH;288;PK;06;1500030;22;10809702
19.744550869000022, -155.09335600399996;"{""coordinates"": [-155.09335600399996, 19.744550869000022], ""type"": ""Point""}";25484;150003000028;HAAHEO ELEMENTARY SCHOOL;121 HAAHEO RD;HILO;HI;96720;NOT AVAILABLE;(808) 974-4111;1;1;196;HAWAII;15001;USA;19.744550869000022;-155.09335600399996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000028;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-03-22T00:00:00Z;NOT AVAILABLE;HIGH;183;PK;06;1500030;13;NOT AVAILABLE
20.82610832100005, -156.92211704599998;"{""coordinates"": [-156.92211704599998, 20.82610832100005], ""type"": ""Point""}";97792;150003000070;LANAI HIGH & ELEMENTARY SCHOOL;555 FRASER AVE;LANAI CITY;HI;96763;NOT AVAILABLE;(808) 565-7900;1;1;611;MAUI;15009;USA;20.82610832100005;-156.92211704599998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000070;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-03-23T00:00:00Z;NOT AVAILABLE;NOT REPORTED;568;PK;12;1500030;43;10810417
21.649185355000043, -157.92552846299998;"{""coordinates"": [-157.92552846299998, 21.649185355000043], ""type"": ""Point""}";87963;150003000017;LAIE ELEMENTARY SCHOOL;55-109 KULANUI ST;LAIE;HI;96762;NOT AVAILABLE;(808) 293-8965;1;1;699;HONOLULU;15003;USA;21.649185355000043;-157.92552846299998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000017;2009-12-10T00:00:00Z;IMAGERY;2016-03-22T00:00:00Z;NOT AVAILABLE;HIGH;661;PK;06;1500030;38;NOT AVAILABLE
19.721953239000072, -155.09638026599998;"{""coordinates"": [-155.09638026599998, 19.721953239000072], ""type"": ""Point""}";78270;150003000029;HILO HIGH SCHOOL;556 WAIANUENUE AVE;HILO;HI;96720;NOT AVAILABLE;(808) 974-4021;1;1;1356;HAWAII;15001;USA;19.721953239000072;-155.09638026599998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000029;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-03-22T00:00:00Z;NOT AVAILABLE;ELEMENTARY;1272;09;12;1500030;84;10794391
21.403151251000054, -157.79465622599997;"{""coordinates"": [-157.79465622599997, 21.403151251000054], ""type"": ""Point""}";79325;150003000100;CASTLE HIGH SCHOOL;45-386 KANEOHE BAY DR;KANEOHE;HI;96744;NOT AVAILABLE;(808) 233-5600;1;1;1205;HONOLULU;15003;USA;21.403151251000054;-157.79465622599997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000100;2009-12-10T00:00:00Z;IMAGERY;2016-03-22T00:00:00Z;NOT AVAILABLE;MIDDLE;1127;09;12;1500030;78;10810336
21.418539922000036, -157.80839835899997;"{""coordinates"": [-157.80839835899997, 21.418539922000036], ""type"": ""Point""}";34169;150003000003;HEEIA ELEMENTARY SCHOOL;46-202 HAIKU RD;KANEOHE;HI;96744;NOT AVAILABLE;(808) 233-5677;1;1;409;HONOLULU;15003;USA;21.418539922000036;-157.80839835899997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000003;2009-12-10T00:00:00Z;IMAGERY;2016-03-22T00:00:00Z;NOT AVAILABLE;ELEMENTARY;377;PK;06;1500030;32;10810351
21.51409923800003, -158.02293619699998;"{""coordinates"": [-158.02293619699998, 21.51409923800003], ""type"": ""Point""}";37453;150003000171;HELEMANO ELEMENTARY SCHOOL;1001 IHI IHI AVE;WAHIAWA;HI;96786;NOT AVAILABLE;(808) 622-6336;1;1;525;HONOLULU;15003;USA;21.51409923800003;-158.02293619699998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000171;2009-12-10T00:00:00Z;IMAGERY;2016-03-22T00:00:00Z;NOT AVAILABLE;ELEMENTARY;486;PK;05;1500030;39;10810352
21.33849590400007, -157.88178314199996;"{""coordinates"": [-157.88178314199996, 21.33849590400007], ""type"": ""Point""}";3336;150003000220;MAYOR JOSEPH J FERN ELEMENTARY SCHOOL;1121 MIDDLE ST;HONOLULU;HI;96819;NOT AVAILABLE;(808) 832-3040;1;1;448;HONOLULU;15003;USA;21.33849590400007;-157.88178314199996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000220;2010-01-29T00:00:00Z;IMAGERY;2010-06-03T00:00:00Z;NOT AVAILABLE;HIGH;415;PK;05;1500030;33;NOT AVAILABLE
21.486995678000028, -158.03899494999996;"{""coordinates"": [-158.03899494999996, 21.486995678000028], ""type"": ""Point""}";20234;150003000138;MAJOR SHELDON WHEELER ELEMENTARY SCHOOL;1 WHEELER ARMY AIRFIELD;WAHIAWA;HI;96786;4198;(808) 622-6400;1;1;690;HONOLULU;15003;USA;21.486995678000028;-158.03899494999996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000138;2010-01-29T00:00:00Z;IMAGERY;2010-06-03T00:00:00Z;NOT AVAILABLE;ELEMENTARY;644;PK;05;1500030;46;10810490
21.34546800100003, -157.86200908999996;"{""coordinates"": [-157.86200908999996, 21.34546800100003], ""type"": ""Point""}";25485;150003000210;KALIHI UKA ELEMENTARY SCHOOL;2411 KALIHI ST;HONOLULU;HI;96819;NOT AVAILABLE;(808) 832-3310;1;1;284;HONOLULU;15003;USA;21.34546800100003;-157.86200908999996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000210;2009-10-13T00:00:00Z;IMAGERY;2016-03-22T00:00:00Z;NOT AVAILABLE;ELEMENTARY;267;PK;05;1500030;17;10810383
19.509198514000047, -155.91499792599998;"{""coordinates"": [-155.91499792599998, 19.509198514000047], ""type"": ""Point""}";28674;150003000287;KE KULA O EHUNUIKAIMALINO;81-1041 KONAWAENA SCHOOL RD;KEALAKEKUA;HI;96750;NOT AVAILABLE;(808) 323-1900;1;1;277;HAWAII;15001;USA;19.509198514000047;-155.91499792599998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000287;2010-01-29T00:00:00Z;IMAGERY;2010-09-01T00:00:00Z;NOT AVAILABLE;ELEMENTARY;260;PK;12;1500030;17;NOT AVAILABLE
21.60629857500004, -157.90815658199998;"{""coordinates"": [-157.90815658199998, 21.60629857500004], ""type"": ""Point""}";82320;150003000002;HAUULA ELEMENTARY SCHOOL;54-046 KAMEHAMEHA HWY;HAUULA;HI;96717;NOT AVAILABLE;(808) 293-8925;1;1;408;HONOLULU;15003;USA;21.60629857500004;-157.90815658199998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000002;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-03-22T00:00:00Z;NOT AVAILABLE;ELEMENTARY;380;PK;06;1500030;28;NOT AVAILABLE
21.314345665000076, -158.00996305599998;"{""coordinates"": [-158.00996305599998, 21.314345665000076], ""type"": ""Point""}";36535;150003000112;POHAKEA ELEMENTARY SCHOOL;91-750 FORT WEAVER RD;EWA BEACH;HI;96706;NOT AVAILABLE;(808) 689-1290;1;1;486;HONOLULU;15003;USA;21.314345665000076;-158.00996305599998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000112;2010-01-29T00:00:00Z;IMAGERY;2010-06-01T00:00:00Z;NOT AVAILABLE;ELEMENTARY;457;PK;06;1500030;29;10810462
20.874356700000078, -156.47246334099998;"{""coordinates"": [-156.47246334099998, 20.874356700000078], ""type"": ""Point""}";58507;150003000073;MAUI HIGH SCHOOL;660 S LONO AVE;KAHULUI;HI;96732;NOT AVAILABLE;(808) 873-3000;1;1;2220;MAUI;15009;USA;20.8743567000001;-156.47246334099998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000073;2009-10-13T00:00:00Z;IMAGERY;2016-03-23T00:00:00Z;NOT AVAILABLE;HIGH;2100;09;12;1500030;120;10810207
21.269741802000055, -157.79562519799998;"{""coordinates"": [-157.79562519799998, 21.269741802000055], ""type"": ""Point""}";73764;150003000211;KAIMUKI MIDDLE SCHOOL;631 18TH AVE;HONOLULU;HI;96816;NOT AVAILABLE;(808) 733-4800;1;1;1036;HONOLULU;15003;USA;21.269741802000055;-157.79562519799998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=150003000211;2009-12-10T00:00:00Z;IMAGERY;2010-06-01T00:00:00Z;NOT AVAILABLE;MIDDLE;978;06;08;1500030;58;10810373
