Geo Point;Geo Shape;OBJECTID;NCESID;NAME;ADDRESS;CITY;STATE;ZIP;ZIP4;TELEPHONE;TYPE;STATUS;POPULATION;COUNTY;COUNTYFIPS;COUNTRY;LATITUDE;LONGITUDE;NAICS_CODE;NAICS_DESC;SOURCE;SOURCEDATE;VAL_METHOD;VAL_DATE;WEBSITE;LEVEL_;ENROLLMENT;ST_GRADE;END_GRADE;DISTRICTID;FT_TEACHER;SHELTER_ID
41.11508022800007, -104.82318923299994;"{""coordinates"": [-104.82318923299994, 41.11508022800007], ""type"": ""Point""}";73202;560198000110;GOINS ELEMENTARY;224 DEY AVENUE;CHEYENNE;WY;82007;NOT AVAILABLE;(307) 771-2620;1;1;370;LARAMIE;56021;USA;41.11508022800007;-104.82318923299994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560198000110;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-11-01T00:00:00Z;http://goins.laramie1.org/;HIGH;341;PK;06;5601980;29;NOT AVAILABLE
42.84170520200007, -106.32984001699998;"{""coordinates"": [-106.32984001699998, 42.84170520200007], ""type"": ""Point""}";73579;560451000231;NATRONA COUNTY HIGH SCHOOL;930 SOUTH ELM;CASPER;WY;82601;NOT AVAILABLE;(307) 253-1700;1;1;1836;NATRONA;56025;USA;42.84170520200007;-106.32984001699998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560451000231;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://www.natronaschools.org/school.php?id=59;MIDDLE;1717;09;12;5604510;119;10801824
44.51654790400005, -109.06482436299996;"{""coordinates"": [-109.06482436299996, 44.51654790400005], ""type"": ""Point""}";77837;560207000126;GLENN LIVINGSTON ELEMENTARY;2001 12TH STREET;CODY;WY;82414;NOT AVAILABLE;(307) 587-4271;1;1;319;PARK;56029;USA;44.51654790400005;-109.06482436299996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560207000126;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-22T00:00:00Z;http://www.park6.org/;ELEMENTARY;296;KG;05;5602070;23;NOT AVAILABLE
44.21177899000003, -109.55167573399996;"{""coordinates"": [-109.55167573399996, 44.21177899000003], ""type"": ""Point""}";22287;560207000430;VALLEY ELEMENTARY;3566 SOUTH FORK HIGHWAY;CODY;WY;82414;NOT AVAILABLE;(307) 587-4271;1;1;6;PARK;56029;USA;44.21177899000003;-109.55167573399996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560207000430;2010-01-29T00:00:00Z;IMAGERY/OTHER;2017-10-31T00:00:00Z;http://www.park6.org/;ELEMENTARY;5;KG;05;5602070;1;NOT AVAILABLE
42.13636990700007, -104.34155148899998;"{""coordinates"": [-104.34155148899998, 42.13636990700007], ""type"": ""Point""}";26268;560299000373;LINGLE-FT. LARAMIE MIDDLE SCHOOL;404 3RD STREET;LINGLE;WY;82223;NOT AVAILABLE;(307) 837-2296;1;1;84;GOSHEN;56015;USA;42.13636990700007;-104.34155148899998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560299000373;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://www.goshen1.org;MIDDLE;77;06;08;5602990;7;NOT AVAILABLE
42.04891996600003, -104.97706347999997;"{""coordinates"": [-104.97706347999997, 42.04891996600003], ""type"": ""Point""}";26473;560509000274;WHEATLAND MIDDLE SCHOOL;2600 WEST MARIPOSA PARKWAY;WHEATLAND;WY;82201;NOT AVAILABLE;(307) 322-1518;1;1;229;PLATTE;56031;USA;42.04891996600003;-104.97706347999997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560509000274;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://platte1.org;ELEMENTARY;211;06;08;5605090;18;NOT AVAILABLE
41.590205955000044, -109.23837539799996;"{""coordinates"": [-109.23837539799996, 41.590205955000044], ""type"": ""Point""}";27080;560530200359;BLACK BUTTE HIGH SCHOOL;2410 COLLEGE DRIVE;ROCK SPRINGS;WY;82901;NOT AVAILABLE;(307) 352-3290;1;1;112;SWEETWATER;56037;USA;41.590205955000044;-109.23837539799996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560530200359;2010-01-29T00:00:00Z;IMAGERY/OTHER;2020-04-17T00:00:00Z;http://bbhs.sweetwater1.org;ELEMENTARY;98;09;12;5605302;14;NOT AVAILABLE
41.14304960700008, -104.83746380799994;"{""coordinates"": [-104.83746380799994, 41.14304960700008], ""type"": ""Point""}";86001;560198000118;PIONEER PARK ELEMENTARY;1407 COSGRIFF COURT;CHEYENNE;WY;82001;NOT AVAILABLE;(307) 771-2316;1;1;379;LARAMIE;56021;USA;41.14304960700008;-104.83746380799994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560198000118;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-11-01T00:00:00Z;http://pioneerpark.laramie1.org/;ELEMENTARY;352;KG;06;5601980;27;NOT AVAILABLE
42.13639678700008, -104.34148815199995;"{""coordinates"": [-104.34148815199995, 42.13639678700008], ""type"": ""Point""}";89032;560299000167;LINGLE-FT. LARAMIE HIGH SCHOOL;404 3RD STREET;LINGLE;WY;82223;NOT AVAILABLE;(307) 837-2296;1;1;92;GOSHEN;56015;USA;42.13639678700008;-104.34148815199995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560299000167;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://www.goshen1.org;ELEMENTARY;83;09;12;5602990;9;NOT AVAILABLE
44.28687410100008, -105.48001055999998;"{""coordinates"": [-105.48001055999998, 44.28687410100008], ""type"": ""Point""}";56959;560147000067;HILLCREST ELEMENTARY;1500 SOUTH BUTLER SPAETH ROAD;GILLETTE;WY;82716;NOT AVAILABLE;(307) 682-7291;1;1;410;CAMPBELL;56005;USA;44.28687410100008;-105.48001055999998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560147000067;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-22T00:00:00Z;http://www.ccsd.k12.wy.us/;ELEMENTARY;376;KG;06;5601470;34;NOT AVAILABLE
43.96017141400006, -105.73482330899998;"{""coordinates"": [-105.73482330899998, 43.96017141400006], ""type"": ""Point""}";36402;560147000454;4-J ELEMENTARY SCHOOL;2830 HIGHWAY 50A;GILLETTE;WY;82718;NOT AVAILABLE;(307) 682-3076;1;1;42;CAMPBELL;56005;USA;43.96017141400006;-105.73482330899998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560147000454;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-22T00:00:00Z;http://www.ccsd.k12.wy.us/;ELEMENTARY;37;KG;06;5601470;5;NOT AVAILABLE
44.28774540200004, -105.49198478799997;"{""coordinates"": [-105.49198478799997, 44.28774540200004], ""type"": ""Point""}";79896;560147000069;MEADOWLARK ELEMENTARY;816 EAST 7TH STREET;GILLETTE;WY;82716;NOT AVAILABLE;(307) 682-4740;1;1;270;CAMPBELL;56005;USA;44.28774540200004;-105.49198478799997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560147000069;2009-10-13T00:00:00Z;IMAGERY/OTHER;2017-10-31T00:00:00Z;http://www.ccsd.k12.wy.us/;MIDDLE;250;KG;06;5601470;20;NOT AVAILABLE
43.245223821000025, -108.68843937999998;"{""coordinates"": [-108.68843937999998, 43.245223821000025], ""type"": ""Point""}";79989;560283000160;WIND RIVER ELEMENTARY;223 NORTH CHERRY STREET;PAVILLION;WY;82523;NOT AVAILABLE;(307) 856-7970;1;1;180;FREMONT;56013;USA;43.245223821000025;-108.68843937999998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560283000160;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://www.fremont6.org/220573_2;ELEMENTARY;159;PK;05;5602830;21;NOT AVAILABLE
41.61660182300005, -109.22576123299996;"{""coordinates"": [-109.22576123299996, 41.61660182300005], ""type"": ""Point""}";85890;560530200298;DESERT VIEW ELEMENTARY;1900 DESERT BOULEVARD;ROCK SPRINGS;WY;82901;NOT AVAILABLE;(307) 352-3200;1;1;275;SWEETWATER;56037;USA;41.61660182300005;-109.22576123299996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560530200298;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://dv.sweetwater1.org;HIGH;252;KG;04;5605302;23;NOT AVAILABLE
42.49199640000006, -107.83757766099995;"{""coordinates"": [-107.83757766099995, 42.49199640000006], ""type"": ""Point""}";99752;560287000074;JEFFREY CITY ELEMENTARY;375 BOB ADAMS;JEFFREY CITY;WY;82310;NOT AVAILABLE;(307) 544-2254;1;1;4;FREMONT;56013;USA;42.4919964000001;-107.83757766099995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560287000074;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://www.landerschools.org;HIGH;3;KG;06;5602870;1;NOT AVAILABLE
43.02019712100008, -108.40687974499997;"{""coordinates"": [-108.40687974499997, 43.02019712100008], ""type"": ""Point""}";53835;560522000570;WILLOW CREEK ELEMENTARY;1200 WEST MONROE AVENUE;RIVERTON;WY;82501;NOT AVAILABLE;(307) 856-6004;1;1;196;FREMONT;56013;USA;43.02019712100008;-108.40687974499997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560522000570;2019-08-07T00:00:00Z;IMAGERY/OTHER;2019-09-09T00:00:00Z;http://www.fremont25.org;ELEMENTARY;182;01;03;5605220;14;NOT AVAILABLE
41.22317455100006, -104.83021604399994;"{""coordinates"": [-104.83021604399994, 41.22317455100006], ""type"": ""Point""}";53890;560198000563;PRAIRIE WIND ELEMENTARY;11400 YELLOWSTONE ROAD;CHEYENNE;WY;82009;NOT AVAILABLE;(307) 771-2340;1;1;471;LARAMIE;56021;USA;41.22317455100006;-104.83021604399994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560198000563;2018-10-23T00:00:00Z;IMAGERY;2018-10-24T00:00:00Z;http://www.prairiewind.laramie1.org;HIGH;440;KG;06;5601980;31;NOT AVAILABLE
42.13642467000005, -104.34145430999996;"{""coordinates"": [-104.34145430999996, 42.13642467000005], ""type"": ""Point""}";17901;560299000172;LINGLE-FT. LARAMIE ELEMENTARY;404 3RD STREET;LINGLE;WY;82223;NOT AVAILABLE;(307) 837-2254;1;1;109;GOSHEN;56015;USA;42.13642467000005;-104.34145430999996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560299000172;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://www.goshen1.org;HIGH;100;KG;05;5602990;9;NOT AVAILABLE
41.11090832900004, -104.78619001499999;"{""coordinates"": [-104.78619001499999, 41.11090832900004], ""type"": ""Point""}";7857;560198000097;ARP ELEMENTARY;1216 REINER COURT;CHEYENNE;WY;82007;NOT AVAILABLE;(307) 771-2365;1;1;355;LARAMIE;56021;USA;41.11090832900004;-104.78619001499999;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560198000097;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-11-01T00:00:00Z;http://arp.laramie1.org/;HIGH;327;PK;06;5601980;28;NOT AVAILABLE
43.46295357100007, -110.80351776899994;"{""coordinates"": [-110.80351776899994, 43.46295357100007], ""type"": ""Point""}";66411;560583000336;JACKSON HOLE MIDDLE SCHOOL;1230 SOUTH PARK LOOP ROAD;JACKSON;WY;83001;NOT AVAILABLE;(307) 733-4234;1;1;730;TETON;56039;USA;43.46295357100007;-110.80351776899994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560583000336;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-22T00:00:00Z;http://www.tcsd.org/3/Home;ELEMENTARY;676;06;08;5605830;54;NOT AVAILABLE
41.17865700700003, -104.83957529299994;"{""coordinates"": [-104.83957529299994, 41.17865700700003], ""type"": ""Point""}";25695;560198000115;JESSUP ELEMENTARY;6113 EVERS BOULEVARD;CHEYENNE;WY;82009;NOT AVAILABLE;(307) 771-2570;1;1;287;LARAMIE;56021;USA;41.17865700700003;-104.83957529299994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560198000115;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-11-01T00:00:00Z;http://jessup.laramie1.org/;ELEMENTARY;267;KG;06;5601980;20;NOT AVAILABLE
42.759894909000025, -104.44650308399997;"{""coordinates"": [-104.44650308399997, 42.759894909000025], ""type"": ""Point""}";26981;560423000215;LUSK MIDDLE SCHOOL;425 SOUTH MAPLE;LUSK;WY;82225;NOT AVAILABLE;(307) 334-2224;1;1;436;NIOBRARA;56027;USA;42.759894909000025;-104.44650308399997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560423000215;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://www.growingluskleaders.org;ELEMENTARY;412;06;08;5604230;24;NOT AVAILABLE
41.76194094500005, -104.82119419599996;"{""coordinates"": [-104.82119419599996, 41.76194094500005], ""type"": ""Point""}";18394;560509000391;CHUGWATER HIGH SCHOOL;406 5TH STREET;CHUGWATER;WY;82210;NOT AVAILABLE;(307) 422-3501;1;1;11;PLATTE;56031;USA;41.76194094500005;-104.82119419599996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560509000391;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://platte1.org;HIGH;7;09;12;5605090;4;NOT AVAILABLE
43.035408536000034, -108.36959753399998;"{""coordinates"": [-108.36959753399998, 43.035408536000034], ""type"": ""Point""}";4429;560522000572;ASPEN EARLY LEARNING CENTER;1620 EAST SUNSET AVENUE;RIVERTON;WY;82501;NOT AVAILABLE;(307) 856-2625;1;1;221;FREMONT;56013;USA;43.035408536000034;-108.36959753399998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560522000572;2019-08-07T00:00:00Z;IMAGERY/OTHER;2019-09-09T00:00:00Z;http://www.fremont25.org;MIDDLE;204;PK;KG;5605220;17;NOT AVAILABLE
41.76200404800005, -104.82117863599996;"{""coordinates"": [-104.82117863599996, 41.76200404800005], ""type"": ""Point""}";62254;560509000509;CHUGWATER JUNIOR HIGH SCHOOL;406 5TH STREET;CHUGWATER;WY;82210;NOT AVAILABLE;(307) 422-3501;1;1;9;PLATTE;56031;USA;41.76200404800005;-104.82117863599996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560509000509;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://platte1.org;OTHER;7;07;08;5605090;2;NOT AVAILABLE
44.747276603000046, -108.75259614299995;"{""coordinates"": [-108.75259614299995, 44.747276603000046], ""type"": ""Point""}";64716;560516000282;SOUTHSIDE ELEMENTARY;278 EAST MONROE STREET;POWELL;WY;82435;NOT AVAILABLE;(307) 764-6183;1;1;318;PARK;56029;USA;44.747276603000046;-108.75259614299995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560516000282;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-22T00:00:00Z;http://www.pcsd1.org;ELEMENTARY;292;KG;05;5605160;26;NOT AVAILABLE
42.05948161900005, -104.95804639699998;"{""coordinates"": [-104.95804639699998, 42.05948161900005], ""type"": ""Point""}";67008;560509000275;LIBBEY ELEMENTARY;1350 OAK STREET;WHEATLAND;WY;82201;NOT AVAILABLE;(307) 322-3836;1;1;203;PLATTE;56031;USA;42.05948161900005;-104.95804639699998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560509000275;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://platte1.org;NOT APPLICABLE;183;KG;02;5605090;20;NOT AVAILABLE
41.912833688000035, -104.29680147299996;"{""coordinates"": [-104.29680147299996, 41.912833688000035], ""type"": ""Point""}";88864;560299000171;SOUTHEAST ELEMENTARY;1 LACY STREET;YODER;WY;82244;NOT AVAILABLE;(307) 532-3679;1;1;119;GOSHEN;56015;USA;41.912833688000035;-104.29680147299996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560299000171;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://www.goshen1.org;ELEMENTARY;109;KG;06;5602990;10;NOT AVAILABLE
43.54190970700006, -109.63044313999995;"{""coordinates"": [-109.63044313999995, 43.54190970700006], ""type"": ""Point""}";89879;560267000432;DUBOIS ELEMENTARY;700 NORTH 1ST STREET;DUBOIS;WY;82513;NOT AVAILABLE;(307) 455-5524;1;1;86;FREMONT;56013;USA;43.54190970700006;-109.63044313999995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560267000432;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-27T00:00:00Z;http://www.fremont2.org;MIDDLE;77;KG;05;5602670;9;NOT AVAILABLE
44.87350704700003, -107.26304851099997;"{""coordinates"": [-107.26304851099997, 44.87350704700003], ""type"": ""Point""}";46405;560569000554;THE BRIDGE SCHOOL;1150 MAIN STREET;DAYTON;WY;82836;NOT AVAILABLE;(307) 655-2236;1;1;36;SHERIDAN;56033;USA;44.87350704700003;-107.26304851099997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560569000554;2017-10-25T00:00:00Z;IMAGERY/OTHER;2018-01-16T00:00:00Z;http://www.sheridan.k12.wy.us/;ELEMENTARY;34;06;12;5605690;2;NOT AVAILABLE
41.13431159100003, -104.78267951499998;"{""coordinates"": [-104.78267951499998, 41.13431159100003], ""type"": ""Point""}";47795;560198000108;FAIRVIEW ELEMENTARY;2801 EAST 10TH STREET;CHEYENNE;WY;82001;NOT AVAILABLE;(307) 771-2610;1;1;119;LARAMIE;56021;USA;41.13431159100003;-104.78267951499998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560198000108;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-11-01T00:00:00Z;http://fairview.laramie1.org/;HIGH;109;03;06;5601980;10;NOT AVAILABLE
