Geo Point;Geo Shape;OBJECTID;NCESID;NAME;ADDRESS;CITY;STATE;ZIP;ZIP4;TELEPHONE;TYPE;STATUS;POPULATION;COUNTY;COUNTYFIPS;COUNTRY;LATITUDE;LONGITUDE;NAICS_CODE;NAICS_DESC;SOURCE;SOURCEDATE;VAL_METHOD;VAL_DATE;WEBSITE;LEVEL_;ENROLLMENT;ST_GRADE;END_GRADE;DISTRICTID;FT_TEACHER;SHELTER_ID
43.382005786000036, -112.13250444799996;"{""coordinates"": [-112.13250444799996, 43.382005786000036], ""type"": ""Point""}";94576;160291000511;HAZEL STUART ELEMENTARY SCHOOL;475 WEST CENTER STREET;SHELLEY;ID;83274;1222;(208) 357-5580;1;1;378;BINGHAM;16011;USA;43.382005786000036;-112.13250444799996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160291000511;2009-10-13T00:00:00Z;IMAGERY;2016-03-30T00:00:00Z;NOT AVAILABLE;MIDDLE;361;05;06;1602910;17;NOT AVAILABLE
43.52852908800003, -114.31703682199998;"{""coordinates"": [-114.31703682199998, 43.52852908800003], ""type"": ""Point""}";95428;160030000493;WOOD RIVER MIDDLE SCHOOL;900 2ND AVENUE NORTH;HAILEY;ID;83333;5095;(208) 578-5030;1;1;622;BLAINE;16013;USA;43.52852908800003;-114.31703682199998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160030000493;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-15T00:00:00Z;NOT AVAILABLE;ELEMENTARY;573;06;08;1600300;49;NOT AVAILABLE
43.64943238200004, -116.39155035199997;"{""coordinates"": [-116.39155035199997, 43.64943238200004], ""type"": ""Point""}";70838;160210000958;HERITAGE MIDDLE SCHOOL;4990 NORTH MERIDIAN ROAD;MERIDIAN;ID;83646;5064;(208) 350-4130;1;1;1090;ADA;16001;USA;43.64943238200004;-116.39155035199997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160210000958;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-13T00:00:00Z;NOT AVAILABLE;MIDDLE;1035;06;08;1602100;55;NOT AVAILABLE
44.08583211000007, -115.61930166099995;"{""coordinates"": [-115.61930166099995, 44.08583211000007], ""type"": ""Point""}";73880;160117000216;LOWMAN ELEMENTARY SCHOOL;3484 BANKS LOWMAN ROAD;LOWMAN;ID;83637;NOT AVAILABLE;(208) 259-3333;1;1;11;BOISE;16015;USA;44.08583211000007;-115.61930166099995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160117000216;2010-01-29T00:00:00Z;GEOCODE;2017-10-31T00:00:00Z;NOT AVAILABLE;NOT APPLICABLE;10;PK;06;1601170;1;NOT AVAILABLE
46.74737587200008, -116.76754804299998;"{""coordinates"": [-116.76754804299998, 46.74737587200008], ""type"": ""Point""}";78420;160000900582;TROY JR/SR HIGH SCHOOL;101 TROJAN DRIVE;TROY;ID;83871;0280;(208) 835-2361;1;1;133;LATAH;16057;USA;46.74737587200008;-116.76754804299998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160000900582;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-13T00:00:00Z;NOT AVAILABLE;MIDDLE;122;07;12;1600009;11;10790784
44.508187726000074, -114.225775221;"{""coordinates"": [-114.225775221, 44.508187726000074], ""type"": ""Point""}";27433;160072000140;CHALLIS JR/SR HIGH SCHOOL;1110 BLUFF AVENUE;CHALLIS;ID;83226;0304;(208) 879-2255;1;1;172;CUSTER;16037;USA;44.508187726000074;-114.22577522099999;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160072000140;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-14T00:00:00Z;NOT AVAILABLE;HIGH;158;07;12;1600720;14;NOT AVAILABLE
43.78992499300006, -116.93437730099998;"{""coordinates"": [-116.93437730099998, 43.78992499300006], ""type"": ""Point""}";29883;160255000451;PARMA HIGH SCHOOL;137 PANTHER WAY;PARMA;ID;83660;5652;(208) 722-5115;1;1;323;CANYON;16027;USA;43.78992499300006;-116.93437730099998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160255000451;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-03-30T00:00:00Z;NOT AVAILABLE;MIDDLE;303;09;12;1602550;20;10790892
47.715984122000066, -116.79648585799998;"{""coordinates"": [-116.79648585799998, 47.715984122000066], ""type"": ""Point""}";61591;160017300765;COEUR D'ALENE CHARTER ACADEMY SCHOOL;4904 NORTH DUNCAN DRIVE;COEUR D'ALENE;ID;83815;9404;(208) 676-1667;1;1;650;KOOTENAI;16055;USA;47.715984122000066;-116.79648585799998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160017300765;2017-10-25T00:00:00Z;IMAGERY;2018-02-09T00:00:00Z;NOT AVAILABLE;ELEMENTARY;618;06;12;1600173;32;NOT AVAILABLE
42.51663745400003, -113.62180904299998;"{""coordinates"": [-113.62180904299998, 42.51663745400003], ""type"": ""Point""}";62874;160066000127;DECLO SENIOR HIGH SCHOOL;505 EAST MAIN STREET;DECLO;ID;83323;5047;(208) 654-2030;1;1;313;CASSIA;16031;USA;42.51663745400003;-113.62180904299998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160066000127;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-15T00:00:00Z;NOT AVAILABLE;MIDDLE;295;09;12;1600660;18;NOT AVAILABLE
42.194838649000076, -112.25199155499996;"{""coordinates"": [-112.25199155499996, 42.194838649000076], ""type"": ""Point""}";69745;160249000432;MALAD ELEMENTARY SCHOOL;250 W 400 N;MALAD CITY;ID;83252;1115;(208) 766-2255;1;1;324;ONEIDA;16071;USA;42.194838649000076;-112.25199155499996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160249000432;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-15T00:00:00Z;NOT AVAILABLE;ELEMENTARY;306;PK;05;1602490;18;NOT AVAILABLE
43.571838840000055, -116.28620884499998;"{""coordinates"": [-116.28620884499998, 43.571838840000055], ""type"": ""Point""}";80695;160036000987;WEST JUNIOR HIGH;8371 WEST SALT CREEK COURT;BOISE;ID;83709;5019;(208) 854-6450;1;1;743;ADA;16001;USA;43.571838840000055;-116.28620884499998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160036000987;2011-09-30T00:00:00Z;GEOCODE;2013-05-28T00:00:00Z;NOT AVAILABLE;ELEMENTARY;695;07;09;1600360;48;NOT AVAILABLE
43.725173218000066, -112.130269667;"{""coordinates"": [-112.130269667, 43.725173218000066], ""type"": ""Point""}";82427;160157000278;ROBERTS ELEMENTARY SCHOOL;682 N 2858 E;ROBERTS;ID;83444;5077;(208) 228-3111;1;1;156;JEFFERSON;16051;USA;43.725173218000066;-112.130269667;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160157000278;2009-10-13T00:00:00Z;IMAGERY;2016-03-30T00:00:00Z;NOT AVAILABLE;MIDDLE;148;PK;05;1601570;8;NOT AVAILABLE
43.670826076000026, -111.96171028299995;"{""coordinates"": [-111.96171028299995, 43.670826076000026], ""type"": ""Point""}";89903;160157000276;JEFFERSON ELEMENTARY SCHOOL;306 N 3700 E;RIGBY;ID;83442;5454;(208) 745-0758;1;1;516;JEFFERSON;16051;USA;43.670826076000026;-111.96171028299995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160157000276;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-15T00:00:00Z;NOT AVAILABLE;HIGH;489;KG;05;1601570;27;NOT AVAILABLE
47.72205986000006, -116.82038297099996;"{""coordinates"": [-116.82038297099996, 47.72205986000006], ""type"": ""Point""}";47761;160078000747;WOODLAND MIDDLE SCHOOL;2101 SUITE MICHELLE;COEUR D'ALENE;ID;83815;0483;(208) 667-5996;1;1;895;KOOTENAI;16055;USA;47.72205986000006;-116.82038297099996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160078000747;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-13T00:00:00Z;NOT AVAILABLE;ELEMENTARY;852;06;08;1600780;43;NOT AVAILABLE
48.571667467000054, -116.39390399599995;"{""coordinates"": [-116.39390399599995, 48.571667467000054], ""type"": ""Point""}";47846;160042000092;NAPLES ELEMENTARY SCHOOL;145 SCHOOLHOUSE ROAD;NAPLES;ID;83847;0134;(208) 267-2956;1;1;95;BOUNDARY;16021;USA;48.571667467000054;-116.39390399599995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160042000092;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-12T00:00:00Z;NOT AVAILABLE;MIDDLE;89;KG;05;1600420;6;10801654
43.59771527000004, -116.57258414399996;"{""coordinates"": [-116.57258414399996, 43.59771527000004], ""type"": ""Point""}";54413;160014800993;IDAHO CONNECTS ONLINE SCHOOL;1ST 6TH STREET NORTH;NAMPA;ID;83687;3485;(208) 287-3668;1;1;142;CANYON;16027;USA;43.59771527000004;-116.57258414399996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160014800993;2011-09-30T00:00:00Z;IMAGERY/OTHER;2019-01-07T00:00:00Z;NOT AVAILABLE;ELEMENTARY;133;06;12;1600148;9;NOT AVAILABLE
42.60747942200004, -114.75794890999998;"{""coordinates"": [-114.75794890999998, 42.60747942200004], ""type"": ""Point""}";57550;160048001106;WAKAPA ACADEMY;525 SAWTOOTH AVENUE;BUHL;ID;83316;5708;(208) 329-7000;4;1;37;TWIN FALLS;16083;USA;42.60747942200004;-114.75794890999998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160048001106;2020-02-06T00:00:00Z;IMAGERY/OTHER;2020-02-13T00:00:00Z;NOT AVAILABLE;NOT REPORTED;35;09;12;1600480;2;NOT AVAILABLE
43.69887213700008, -116.49250461499997;"{""coordinates"": [-116.49250461499997, 43.69887213700008], ""type"": ""Point""}";37273;160210000373;STAR ELEMENTARY SCHOOL;700 NORTH STAR ROAD;STAR;ID;83669;5417;(208) 855-4110;1;1;564;ADA;16001;USA;43.69887213700008;-116.49250461499997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160210000373;2009-12-10T00:00:00Z;IMAGERY;2010-07-14T00:00:00Z;NOT AVAILABLE;ELEMENTARY;535;PK;05;1602100;29;NOT AVAILABLE
43.54353879900003, -116.81287700499996;"{""coordinates"": [-116.81287700499996, 43.54353879900003], ""type"": ""Point""}";38340;160198000636;MARSING MIDDLE SCHOOL;205 8TH AVENUE WEST;MARSING;ID;83639;0340;(208) 896-4111;1;1;242;OWYHEE;16073;USA;43.54353879900003;-116.81287700499996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160198000636;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-14T00:00:00Z;NOT AVAILABLE;ELEMENTARY;226;06;08;1601980;16;NOT AVAILABLE
47.55125084300005, -116.12837181099997;"{""coordinates"": [-116.12837181099997, 47.55125084300005], ""type"": ""Point""}";70544;160165000293;KELLOGG HIGH SCHOOL;2 JACOBS GULCH ROAD;KELLOGG;ID;83837;2023;(208) 784-1371;1;1;325;SHOSHONE;16079;USA;47.55125084300005;-116.12837181099997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160165000293;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-13T00:00:00Z;NOT AVAILABLE;HIGH;303;09;12;1601650;22;NOT AVAILABLE
43.703681681000035, -116.34547615399998;"{""coordinates"": [-116.34547615399998, 43.703681681000035], ""type"": ""Point""}";78625;160210000624;EAGLE HILLS ELEMENTARY SCHOOL;650 RANCH DRIVE;EAGLE;ID;83616;5114;(208) 350-4085;1;1;520;ADA;16001;USA;43.703681681000035;-116.34547615399998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160210000624;2009-12-10T00:00:00Z;IMAGERY;2010-07-14T00:00:00Z;NOT AVAILABLE;HIGH;494;PK;05;1602100;26;NOT AVAILABLE
42.928645603000064, -114.40221015799995;"{""coordinates"": [-114.40221015799995, 42.928645603000064], ""type"": ""Point""}";80421;160294000850;SHOSHONE MIDDLE SCHOOL;61 EAST HIGHWAY 24;SHOSHONE;ID;83352;5338;(208) 886-2381;1;1;130;LINCOLN;16063;USA;42.928645603000064;-114.40221015799995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160294000850;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-07-15T00:00:00Z;NOT AVAILABLE;HIGH;120;06;08;1602940;10;NOT AVAILABLE
46.739186989000075, -116.97809576099996;"{""coordinates"": [-116.97809576099996, 46.739186989000075], ""type"": ""Point""}";85656;160222000749;MOSCOW CHARTER SCHOOL;1723 EAST F STREET;MOSCOW;ID;83843;9336;(208) 883-3195;1;1;199;LATAH;16057;USA;46.739186989000075;-116.97809576099996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160222000749;2010-01-29T00:00:00Z;IMAGERY/OTHER;2019-01-14T00:00:00Z;NOT AVAILABLE;HIGH;187;KG;08;1602220;12;NOT AVAILABLE
43.52710126800008, -111.97172642599998;"{""coordinates"": [-111.97172642599998, 43.52710126800008], ""type"": ""Point""}";89846;160093000169;BONNEVILLE HIGH SCHOOL;3165 EAST IONA ROAD;IDAHO FALLS;ID;83401;1350;(208) 525-4406;1;1;1083;BONNEVILLE;16019;USA;43.52710126800008;-111.97172642599998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160093000169;2009-10-13T00:00:00Z;IMAGERY/OTHER;2011-10-31T00:00:00Z;NOT AVAILABLE;MIDDLE;1036;09;12;1600930;47;NOT AVAILABLE
43.60087948600005, -116.37652826099998;"{""coordinates"": [-116.37652826099998, 43.60087948600005], ""type"": ""Point""}";97803;160210001025;REBOUND SCHOOL OF OPPORTUNITY;1450 EAST WATERTOWER STREET S110;MERIDIAN;ID;83642;4683;(208) 350-5233;4;1;128;ADA;16001;USA;43.60087948600005;-116.37652826099998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160210001025;2014-02-04T00:00:00Z;IMAGERY/OTHER;2019-01-30T00:00:00Z;NOT AVAILABLE;NOT REPORTED;127;06;12;1602100;1;NOT AVAILABLE
48.17943901400008, -117.03512245299999;"{""coordinates"": [-117.03512245299999, 48.17943901400008], ""type"": ""Point""}";98145;160000100613;IDAHO HILL ELEMENTARY SCHOOL;402 EAST 3RD STREET SOUTH;OLDTOWN;ID;83822;8597;(208) 437-4227;1;1;121;BONNER;16017;USA;48.17943901400008;-117.03512245299999;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160000100613;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-12T00:00:00Z;NOT AVAILABLE;ELEMENTARY;112;PK;06;1600001;9;10801488
43.81290765000006, -111.15826132299998;"{""coordinates"": [-111.15826132299998, 43.81290765000006], ""type"": ""Point""}";101375;160318000545;TETONIA ELEMENTARY SCHOOL;215 SOUTH 5TH STREET;TETONIA;ID;83452;0129;(208) 456-2288;1;1;62;TETON;16081;USA;43.81290765000006;-111.15826132299998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160318000545;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-16T00:00:00Z;NOT AVAILABLE;ELEMENTARY;58;KG;03;1603180;4;NOT AVAILABLE
43.67084188300004, -111.96531483799998;"{""coordinates"": [-111.96531483799998, 43.67084188300004], ""type"": ""Point""}";102529;160157001131;FARNSWORTH MIDDLE SCHOOL;305 NORTH 3700 EAST;RIGBY;ID;83442;5455;(208) 745-8347;1;3;600;JEFFERSON;16051;USA;43.67084188300004;-111.96531483799998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160157001131;2021-03-17T00:00:00Z;IMAGERY/OTHER;2022-05-13T00:00:00Z;NOT AVAILABLE;;568;06;08;1601570;32;NOT AVAILABLE
