Geo Point;Geo Shape;OBJECTID;NCESID;NAME;ADDRESS;CITY;STATE;ZIP;ZIP4;TELEPHONE;TYPE;STATUS;POPULATION;COUNTY;COUNTYFIPS;COUNTRY;LATITUDE;LONGITUDE;NAICS_CODE;NAICS_DESC;SOURCE;SOURCEDATE;VAL_METHOD;VAL_DATE;WEBSITE;LEVEL_;ENROLLMENT;ST_GRADE;END_GRADE;DISTRICTID;FT_TEACHER;SHELTER_ID
18.463073558000076, -66.73139271399998;"{""coordinates"": [-66.73139271399998, 18.463073558000076], ""type"": ""Point""}";75079;720003001683;JOHN W. HARRIS;AVE CONSTITUCION BO COTTO;ARECIBO;PR;00612;NOT AVAILABLE;(787) 878-1514;1;1;264;ARECIBO;72013;PRI;18.463073558000076;-66.73139271399998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001683;2010-01-29T00:00:00Z;IMAGERY;2010-09-09T00:00:00Z;NOT AVAILABLE;ELEMENTARY;231;PK;05;7200030;33;NOT AVAILABLE
18.41595531300004, -66.09357757699996;"{""coordinates"": [-66.09357757699996, 18.41595531300004], ""type"": ""Point""}";76626;720003001371;PEDRO C. TIMOTHEE ANEXO;CALLE 16 NO ESQ CALLE 9 NO;SAN JUAN;PR;00920;NOT AVAILABLE;(787) 783-3966;2;1;104;SAN JUAN;72127;PRI;18.41595531300004;-66.09357757699996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001371;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-20T00:00:00Z;NOT AVAILABLE;HIGH;90;UG;UG;7200030;14;NOT AVAILABLE
18.37544275700003, -65.84786277399996;"{""coordinates"": [-65.84786277399996, 18.37544275700003], ""type"": ""Point""}";77061;720003001822;EDMUNDO DEL VALLE CRUZ;CALLE 20 URB ALTURAS DE RIO GRANDE;RIO GRANDE;PR;00745;NOT AVAILABLE;(787) 887-8950;1;1;270;RÍO GRANDE;72119;PRI;18.37544275700003;-65.84786277399996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001822;2010-01-29T00:00:00Z;IMAGERY;2010-09-20T00:00:00Z;NOT AVAILABLE;HIGH;251;KG;05;7200030;19;10803734
18.012035210000022, -66.58464534199999;"{""coordinates"": [-66.58464534199999, 18.012035210000022], ""type"": ""Point""}";78277;720003001041;JOSEFINA BOYA LEON;CALLE HUCAR BO SABANETAS MERCEDITAS;PONCE;PR;00715;NOT AVAILABLE;(787) 840-3770;1;1;295;PONCE;72113;PRI;18.012035210000022;-66.58464534199999;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001041;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-17T00:00:00Z;NOT AVAILABLE;HIGH;274;KG;05;7200030;21;10804063
18.094576336000046, -67.01024112699997;"{""coordinates"": [-67.01024112699997, 18.094576336000046], ""type"": ""Point""}";20724;720003000544;BARTOLOME DE LAS CASAS;CARR 362 KM 4 HM 3 BO GUAMA;SAN GERMAN;PR;00683;NOT AVAILABLE;(787) 892-7403;1;1;166;SAN GERMÁN;72125;PRI;18.094576336000046;-67.01024112699997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000544;2010-01-29T00:00:00Z;IMAGERY/OTHER;2022-06-06T00:00:00Z;NOT AVAILABLE;ELEMENTARY;151;PK;06;7200030;15;NOT AVAILABLE
18.36113158300003, -65.85405623899999;"{""coordinates"": [-65.85405623899999, 18.36113158300003], ""type"": ""Point""}";21147;720003000363;CASIANO CEPEDA (INTERMEDIA);CARR 959 KM 2 BO CIENAGA ALTA;RIO GRANDE;PR;00745;NOT AVAILABLE;(787) 887-4410;1;1;360;RÍO GRANDE;72119;PRI;18.36113158300003;-65.85405623899999;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000363;2010-01-29T00:00:00Z;IMAGERY;2017-10-31T00:00:00Z;NOT AVAILABLE;HIGH;333;06;12;7200030;27;NOT AVAILABLE
18.246207539000068, -66.03249840699993;"{""coordinates"": [-66.03249840699993, 18.246207539000068], ""type"": ""Point""}";21153;720003000290;PEPITA GARRIGA;CALLE ESMERALDA #1 ESQ CORAL;CAGUAS;PR;00725;NOT AVAILABLE;(787) 743-3633;1;1;190;CAGUAS;72025;PRI;18.246207539000068;-66.03249840699993;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000290;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-17T00:00:00Z;NOT AVAILABLE;MIDDLE;175;KG;05;7200030;15;NOT AVAILABLE
18.354675969000027, -66.03903060999994;"{""coordinates"": [-66.03903060999994, 18.354675969000027], ""type"": ""Point""}";24606;720003001319;JUAN ANTONIO CORRETJER;CARR 844 KM 3 CUPEY BAJO;SAN JUAN;PR;00924;NOT AVAILABLE;(787) 761-1560;1;1;454;SAN JUAN;72127;PRI;18.354675969000027;-66.03903060999994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001319;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-20T00:00:00Z;NOT AVAILABLE;HIGH;414;KG;12;7200030;40;NOT AVAILABLE
18.38232244200003, -65.83516836499996;"{""coordinates"": [-65.83516836499996, 18.38232244200003], ""type"": ""Point""}";25888;720003000345;ANTERA ROSADO FUENTES;CALLE 19 URB VILLAS DE RIO GRANDE;RIO GRANDE;PR;00745;NOT AVAILABLE;(787) 887-2051;1;1;476;RÍO GRANDE;72119;PRI;18.38232244200003;-65.83516836499996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000345;2010-01-29T00:00:00Z;IMAGERY;2010-09-20T00:00:00Z;NOT AVAILABLE;ELEMENTARY;445;PK;05;7200030;31;NOT AVAILABLE
18.287640903000067, -66.07607822499995;"{""coordinates"": [-66.07607822499995, 18.287640903000067], ""type"": ""Point""}";29678;720003000213;ALFONSO LOPEZ O'NEILL;CARR 797 KM 2 HM 4 BO. JAGUEYES ABAJO;AGUAS BUENAS;PR;00703;NOT AVAILABLE;(787) 747-5895;1;1;128;AGUAS BUENAS;72007;PRI;18.287640903000067;-66.07607822499995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000213;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-20T00:00:00Z;NOT AVAILABLE;HIGH;115;KG;05;7200030;13;NOT AVAILABLE
18.456903901000032, -66.53768869999993;"{""coordinates"": [-66.53768869999993, 18.456903901000032], ""type"": ""Point""}";62114;720003001838;VICENTE ACEVEDO BALLESTER;CARR 664 KM 1 HM 0 BO MAGUEYES;BARCELONETA;PR;00617;NOT AVAILABLE;(787) 846-3110;1;1;527;BARCELONETA;72017;PRI;18.456903901000032;-66.5376887;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001838;2010-01-29T00:00:00Z;GEOCODE;2010-09-14T00:00:00Z;NOT AVAILABLE;ELEMENTARY;492;KG;08;7200030;35;NOT AVAILABLE
18.23736223900005, -65.78235275699996;"{""coordinates"": [-65.78235275699996, 18.23736223900005], ""type"": ""Point""}";64890;720003000398;LUTGARDA RIVERA REYES (FLORIDA);CARR 969 KM 2 HM 0 BO FLORIDA;NAGUABO;PR;00718;NOT AVAILABLE;(787) 874-0010;1;1;242;NAGUABO;72103;PRI;18.23736223900005;-65.78235275699996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000398;2010-01-29T00:00:00Z;IMAGERY;2010-09-17T00:00:00Z;NOT AVAILABLE;MIDDLE;226;PK;08;7200030;16;10804087
18.373210752000034, -66.15329327599994;"{""coordinates"": [-66.15329327599994, 18.373210752000034], ""type"": ""Point""}";67601;720003001500;DR. JOSE A. PADIN;URB LOMAS VERDES CALLE JACINTO ESQ DRAGON;BAYAMON;PR;00956;NOT AVAILABLE;(787) 785-0010;2;1;92;BAYAMÓN;72021;PRI;18.373210752000034;-66.15329327599994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001500;2010-01-29T00:00:00Z;IMAGERY;2010-09-20T00:00:00Z;NOT AVAILABLE;ELEMENTARY;77;UG;UG;7200030;15;NOT AVAILABLE
18.129181310000035, -66.48956955899996;"{""coordinates"": [-66.48956955899996, 18.129181310000035], ""type"": ""Point""}";68055;720003001932;ISABEL ALVARADO ALVARADO;CARR 151 KM 2.2 BO HATO PUERCO ARRIBA;VILLALBA;PR;00766;NOT AVAILABLE;(787) 773-4075;1;1;428;VILLALBA;72149;PRI;18.129181310000035;-66.48956955899996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001932;2016-01-05T00:00:00Z;IMAGERY;2016-01-06T00:00:00Z;NOT AVAILABLE;MIDDLE;397;KG;08;7200030;31;NOT AVAILABLE
18.18066606900004, -66.98567091399997;"{""coordinates"": [-66.98567091399997, 18.18066606900004], ""type"": ""Point""}";84253;720003000394;SUPERIOR URBANA;CARR 105 KM 25;MARICAO;PR;00606;NOT AVAILABLE;(787) 873-1521;1;1;177;MARICAO;72093;PRI;18.18066606900004;-66.98567091399997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000394;2010-01-29T00:00:00Z;IMAGERY/OTHER;2020-03-20T00:00:00Z;NOT AVAILABLE;ELEMENTARY;159;09;12;7200030;18;NOT AVAILABLE
18.410180037000032, -66.03649882099995;"{""coordinates"": [-66.03649882099995, 18.410180037000032], ""type"": ""Point""}";40121;720003000609;ELEMENTAL NUEVA;AVE RAMON B LOPEZ SABANA LLANA;SAN JUAN;PR;00923;NOT AVAILABLE;(787) 274-8255;1;1;239;SAN JUAN;72127;PRI;18.410180037000032;-66.03649882099995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000609;2010-01-29T00:00:00Z;GEOCODE;2010-09-20T00:00:00Z;NOT AVAILABLE;ELEMENTARY;220;KG;08;7200030;19;NOT AVAILABLE
18.132721288000027, -66.26573249299997;"{""coordinates"": [-66.26573249299997, 18.132721288000027], ""type"": ""Point""}";42382;720003000160;BONIFACIO SANCHEZ JIMENEZ (GANDARA);CALLE SAN JOSE 119;AIBONITO;PR;00705;NOT AVAILABLE;(787) 735-4631;1;1;337;AIBONITO;72009;PRI;18.132721288000027;-66.26573249299997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000160;2010-01-29T00:00:00Z;GEOCODE;2010-09-16T00:00:00Z;NOT AVAILABLE;ELEMENTARY;311;09;12;7200030;26;NOT AVAILABLE
18.20429501700005, -66.42255873099998;"{""coordinates"": [-66.42255873099998, 18.20429501700005], ""type"": ""Point""}";45127;720003001675;ANGEL RAFAEL DIAZ COLON;CARR 566 KM 2 HM I BO SALTOS;OROCOVIS;PR;00720;NOT AVAILABLE;(787) 867-4686;1;1;233;OROCOVIS;72107;PRI;18.20429501700005;-66.42255873099998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001675;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-20T00:00:00Z;NOT AVAILABLE;ELEMENTARY;210;KG;08;7200030;23;10779283
18.275573003000034, -66.71124369699999;"{""coordinates"": [-66.71124369699999, 18.275573003000034], ""type"": ""Point""}";46595;720003001758;BERNARDO GONZALEZ COLON;CARR 10 KM 56 HM 3 BO SALTA ABAJO;UTUADO;PR;00641;NOT AVAILABLE;(787) 894-2524;1;1;310;UTUADO;72141;PRI;18.275573003000034;-66.71124369699999;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001758;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-14T00:00:00Z;NOT AVAILABLE;OTHER;283;KG;08;7200030;27;10803996
18.030731141000047, -66.86829555299994;"{""coordinates"": [-66.86829555299994, 18.030731141000047], ""type"": ""Point""}";49980;720003000697;LOAIZA CORDERO DEL ROSARIO;AVE LUIS MUNOZ MARIN #1000;YAUCO;PR;00698;NOT AVAILABLE;(787) 750-2774;1;1;452;YAUCO;72153;PRI;18.030731141000047;-66.86829555299994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000697;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-16T00:00:00Z;NOT AVAILABLE;ELEMENTARY;417;09;12;7200030;35;10779363
18.02756949600007, -67.16386640099995;"{""coordinates"": [-67.16386640099995, 18.02756949600007], ""type"": ""Point""}";50103;720003002059;MONSERRATE LEON DE IRIZARRY;CARR 101 KM 18 HM 2;CABO ROJO;PR;00623;NOT AVAILABLE;(787) 255-2720;1;1;516;CABO ROJO;72023;PRI;18.02756949600007;-67.16386640099995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003002059;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-15T00:00:00Z;NOT AVAILABLE;ELEMENTARY;481;09;12;7200030;35;10809078
18.214547940000045, -66.22863391099997;"{""coordinates"": [-66.22863391099997, 18.214547940000045], ""type"": ""Point""}";56989;720003000137;ESCUELA ESPECIALIZADA EN BEISBOL-MANUEL CRUZ MACEIRA;URB LA PLATA CALLE 6 BO PINAS ABAJO;COMERIO;PR;00782;NOT AVAILABLE;(787) 875-5806;1;1;103;COMERÍO;72045;PRI;18.214547940000045;-66.22863391099997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000137;2010-01-29T00:00:00Z;IMAGERY/OTHER;2020-02-06T00:00:00Z;NOT AVAILABLE;PREKINDERGARTEN;94;09;12;7200030;9;NOT AVAILABLE
18.444988230000035, -66.25262165499998;"{""coordinates"": [-66.25262165499998, 18.444988230000035], ""type"": ""Point""}";38196;720003001228;LUIS M. SANTIAGO;CALLE LUIS MUNOZ RIVERA #6;TOA BAJA;PR;00949;NOT AVAILABLE;(787) 794-1445;1;1;283;TOA BAJA;72137;PRI;18.444988230000035;-66.25262165499998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001228;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-17T00:00:00Z;NOT AVAILABLE;HIGH;250;KG;08;7200030;33;NOT AVAILABLE
18.219061648000036, -66.01613045499994;"{""coordinates"": [-66.01613045499994, 18.219061648000036], ""type"": ""Point""}";38537;720003000243;JOSE MERCADO (ESPECIALIZADA);URB. JOSE MERCADO CALLE WOODROW WILSON;CAGUAS;PR;00725;NOT AVAILABLE;(787) 746-7858;1;1;217;CAGUAS;72025;PRI;18.219061648000036;-66.01613045499994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000243;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-17T00:00:00Z;NOT AVAILABLE;HIGH;204;KG;08;7200030;13;NOT AVAILABLE
18.32687737300006, -65.65055478899995;"{""coordinates"": [-65.65055478899995, 18.32687737300006], ""type"": ""Point""}";72109;720003000502;RAMON QUINONES PACHECO;CALLE FEDERICO GARCIA 155;FAJARDO;PR;00738;NOT AVAILABLE;(787) 863-0624;1;1;296;FAJARDO;72053;PRI;18.32687737300006;-65.65055478899995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000502;2010-01-29T00:00:00Z;IMAGERY;2010-09-17T00:00:00Z;NOT AVAILABLE;ELEMENTARY;275;KG;05;7200030;21;10774277
18.021000970000046, -66.88698352399996;"{""coordinates"": [-66.88698352399996, 18.021000970000046], ""type"": ""Point""}";74365;720003001165;MAGUEYES II;BO SUSUA BAJA SECTOR MAGUEYES;GUANICA;PR;00653;NOT AVAILABLE;(787) 821-2490;1;1;141;GUÁNICA;72055;PRI;18.021000970000046;-66.88698352399996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001165;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-16T00:00:00Z;NOT AVAILABLE;HIGH;127;PK;05;7200030;14;NOT AVAILABLE
18.117023799000037, -66.25452368399993;"{""coordinates"": [-66.25452368399993, 18.117023799000037], ""type"": ""Point""}";74685;720003001584;SU PASTO;CARR 162 KM5 HM 2 BO PASTO;AIBONITO;PR;00705;NOT AVAILABLE;(787) 735-8158;1;1;429;AIBONITO;72009;PRI;18.117023799000037;-66.25452368399993;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001584;2010-01-29T00:00:00Z;IMAGERY;2010-09-16T00:00:00Z;NOT AVAILABLE;ELEMENTARY;399;PK;09;7200030;30;NOT AVAILABLE
18.449862394000036, -66.04962400899996;"{""coordinates"": [-66.04962400899996, 18.449862394000036], ""type"": ""Point""}";75394;720003001280;REPUBLICA DEL PERU;CALLE LOIZA FINAL;SAN JUAN;PR;00914;NOT AVAILABLE;(787) 727-2327;1;1;273;SAN JUAN;72127;PRI;18.449862394000036;-66.04962400899996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001280;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-20T00:00:00Z;NOT AVAILABLE;OTHER;249;06;10;7200030;24;NOT AVAILABLE
18.39456447400005, -66.17423441099999;"{""coordinates"": [-66.17423441099999, 18.39456447400005], ""type"": ""Point""}";79089;720003000666;PAPA JUAN XXIII;ISLA NENA 10 ESQ AO VILLA RICA;BAYAMON;PR;00959;NOT AVAILABLE;(787) 785-3449;1;1;727;BAYAMÓN;72021;PRI;18.39456447400005;-66.17423441099999;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000666;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-20T00:00:00Z;NOT AVAILABLE;ELEMENTARY;670;06;12;7200030;57;NOT AVAILABLE
18.078042219000054, -66.36239332599996;"{""coordinates"": [-66.36239332599996, 18.078042219000054], ""type"": ""Point""}";81489;720003000925;FLORENCIO SANTIAGO;CALLE JOSE I QUINTON 116 BO PUEBLO;COAMO;PR;00769;NOT AVAILABLE;(787) 825-1575;1;1;371;COAMO;72043;PRI;18.078042219000054;-66.36239332599996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000925;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-09-20T00:00:00Z;NOT AVAILABLE;ELEMENTARY;347;06;08;7200030;24;NOT AVAILABLE
