Geo Point;Geo Shape;OBJECTID;NCESID;NAME;ADDRESS;CITY;STATE;ZIP;ZIP4;TELEPHONE;TYPE;STATUS;POPULATION;COUNTY;COUNTYFIPS;COUNTRY;LATITUDE;LONGITUDE;NAICS_CODE;NAICS_DESC;SOURCE;SOURCEDATE;VAL_METHOD;VAL_DATE;WEBSITE;LEVEL_;ENROLLMENT;ST_GRADE;END_GRADE;DISTRICTID;FT_TEACHER;SHELTER_ID
40.76982638000004, -73.77110036199997;"{""coordinates"": [-73.77110036199997, 40.76982638000004], ""type"": ""Point""}";11460;360009902183;PS 41 CROCHERON;214-43 35TH AVE;BAYSIDE;NY;11361;1799;(718) 423-8333;1;1;488;QUEENS;36081;USA;40.76982638000004;-73.77110036199997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360009902183;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-05-14T00:00:00Z;NOT AVAILABLE;ELEMENTARY;455;KG;05;3600099;33;NOT AVAILABLE
42.992020411000055, -78.80933581099998;"{""coordinates"": [-78.80933581099998, 42.992020411000055], ""type"": ""Point""}";11579;362850003831;SWEET HOME MIDDLE SCHOOL;4150 MAPLE RD;AMHERST;NY;14226;1087;(716) 250-1450;1;1;809;ERIE;36029;USA;42.992020411000055;-78.80933581099998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362850003831;2009-12-10T00:00:00Z;IMAGERY/OTHER;2016-08-16T00:00:00Z;http://www.sweethomeschools.org;ELEMENTARY;734;06;08;3628500;75;NOT AVAILABLE
42.81724558500008, -74.76822450999998;"{""coordinates"": [-74.76822450999998, 42.81724558500008], ""type"": ""Point""}";12069;360000600525;CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL;597 COUNTY HWY 54;CHERRY VALLEY;NY;13320;0485;(607) 264-3257;1;1;461;OTSEGO;36077;USA;42.81724558500008;-74.76822450999998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360000600525;2010-01-29T00:00:00Z;IMAGERY;2010-06-21T00:00:00Z;http://www.cvscs.org;ELEMENTARY;416;PK;12;3600006;45;NOT AVAILABLE
40.82598522100005, -73.89434675399997;"{""coordinates"": [-73.89434675399997, 40.82598522100005], ""type"": ""Point""}";12281;360009002541;PS 150 CHARLES JAMES FOX;920 E 167TH ST;BRONX;NY;10459;2317;(718) 328-7729;1;1;667;BRONX;36005;USA;40.82598522100005;-73.89434675399997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360009002541;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-04-13T00:00:00Z;NOT AVAILABLE;ELEMENTARY;617;PK;05;3600090;50;NOT AVAILABLE
40.54310967600003, -74.18264607699996;"{""coordinates"": [-74.18264607699996, 40.54310967600003], ""type"": ""Point""}";13186;360010302165;PS 36 J C DRUMGOOLE;255 IONIA AVE;STATEN ISLAND;NY;10312;3599;(718) 984-1422;1;1;876;RICHMOND;36085;USA;40.54310967600003;-74.18264607699996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360010302165;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-08-18T00:00:00Z;http://www.ps36si.org;ELEMENTARY;823;PK;05;3600103;53;NOT AVAILABLE
40.65741763800003, -73.87400044799995;"{""coordinates"": [-73.87400044799995, 40.65741763800003], ""type"": ""Point""}";13202;360012005884;ACADEMY FOR YOUNG WRITERS;1065 ELTON ST;BROOKLYN;NY;11208;NOT AVAILABLE;(718) 688-7230;1;1;601;KINGS;36047;USA;40.65741763800003;-73.87400044799995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360012005884;2015-05-08T00:00:00Z;GEOCODE;2015-06-04T00:00:00Z;http://www.academyforyoungwriters.org;HIGH;546;06;12;3600120;55;NOT AVAILABLE
43.33540193700003, -73.69134595099996;"{""coordinates"": [-73.69134595099996, 43.33540193700003], ""type"": ""Point""}";14514;362403003428;WILLIAM H BARTON INTERMEDIATE SCHOOL;425 AVIATION RD;QUEENSBURY;NY;12804;2914;(518) 824-2609;1;1;465;WARREN;36113;USA;43.33540193700003;-73.69134595099996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362403003428;2010-01-29T00:00:00Z;IMAGERY;2010-08-23T00:00:00Z;http://www.queensburyschool.org;OTHER;434;04;05;3624030;31;10799693
40.78501304400004, -73.94994802799994;"{""coordinates"": [-73.94994802799994, 40.78501304400004], ""type"": ""Point""}";15750;360007703548;PS 77 LOWER LAB SCHOOL;1700 3RD AVE;NEW YORK;NY;10128;NOT AVAILABLE;(212) 427-2798;1;1;366;NEW YORK;36061;USA;40.78501304400004;-73.94994802799994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360007703548;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-03-03T00:00:00Z;NOT AVAILABLE;HIGH;349;KG;05;3600077;17;NOT AVAILABLE
40.64880365000005, -73.95745787499999;"{""coordinates"": [-73.95745787499999, 40.64880365000005], ""type"": ""Point""}";16073;360015705846;EXPLORE CHARTER SCHOOL;655 PARKSIDE AVE;BROOKLYN;NY;11226;NOT AVAILABLE;(718) 703-4484;1;1;611;KINGS;36047;USA;40.64880365000005;-73.95745787499999;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360015705846;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-05-05T00:00:00Z;http://www.explorenetwork.org;ELEMENTARY;570;KG;08;3600157;41;NOT AVAILABLE
41.38048126100006, -73.93791640599994;"{""coordinates"": [-73.93791640599994, 41.38048126100006], ""type"": ""Point""}";16137;361186000948;GARRISON SCHOOL;1100 RT 9D;GARRISON;NY;10524;0193;(845) 424-3689;1;1;225;PUTNAM;36079;USA;41.38048126100006;-73.93791640599994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361186000948;2009-12-10T00:00:00Z;IMAGERY/OTHER;2016-08-17T00:00:00Z;http://www.gufs.org;HIGH;197;KG;08;3611860;28;NOT AVAILABLE
42.72658211600003, -73.67109758399994;"{""coordinates"": [-73.67109758399994, 42.72658211600003], ""type"": ""Point""}";16709;362895003918;TROY HIGH SCHOOL;1950 BURDETT AVE;TROY;NY;12180;3792;(518) 328-5401;1;1;1218;RENSSELAER;36083;USA;42.72658211600003;-73.67109758399994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362895003918;2010-01-29T00:00:00Z;IMAGERY;2010-05-17T00:00:00Z;http://www.troycsd.org;ELEMENTARY;1123;09;12;3628950;95;10804525
43.14547037600005, -77.63473216799997;"{""coordinates"": [-77.63473216799997, 43.14547037600005], ""type"": ""Point""}";16809;362475006076;JOSEPH C WILSON FOUNDATION ACADEMY;200 GENESEE ST;ROCHESTER;NY;14611;NOT AVAILABLE;(585) 463-4100;1;1;520;MONROE;36055;USA;43.14547037600005;-77.63473216799997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362475006076;2011-09-30T00:00:00Z;IMAGERY;2011-09-30T00:00:00Z;http://www.rcsdk12.org;MIDDLE;473;KG;08;3624750;47;NOT AVAILABLE
41.32046527600005, -74.13665869199997;"{""coordinates"": [-74.13665869199997, 41.32046527600005], ""type"": ""Point""}";17368;361965001794;MONROE-WOODBURY MIDDLE SCHOOL;199 DUNDERBERG RD;CENTRAL VALLEY;NY;10917;1001;(845) 460-6400;1;1;1776;ORANGE;36071;USA;41.32046527600005;-74.13665869199997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361965001794;2009-12-10T00:00:00Z;IMAGERY;2011-11-04T00:00:00Z;http://www.mw.k12.ny.us;MIDDLE;1644;06;08;3619650;132;10817363
43.06588878700006, -76.99054095399998;"{""coordinates"": [-76.99054095399998, 43.06588878700006], ""type"": ""Point""}";17819;361803001614;LYONS ELEMENTARY SCHOOL;98 WILLIAM ST;LYONS;NY;14489;1550;(315) 946-2200;1;1;527;WAYNE;36117;USA;43.06588878700006;-76.99054095399998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361803001614;2010-01-29T00:00:00Z;IMAGERY;2010-08-24T00:00:00Z;http://www.lyonscsd.org;HIGH;485;PK;06;3618030;42;10814617
40.66304992000005, -73.67981474599998;"{""coordinates"": [-73.67981474599998, 40.66304992000005], ""type"": ""Point""}";18261;361791001610;WEST END SCHOOL;30 CLARK AVE;LYNBROOK;NY;11563;1457;(516) 887-0288;1;1;448;NASSAU;36059;USA;40.66304992000005;-73.67981474599998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361791001610;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-06-17T00:00:00Z;http://www.lynbrookschools.org;ELEMENTARY;413;01;05;3617910;35;NOT AVAILABLE
42.066215328000055, -78.16014850599998;"{""coordinates"": [-78.16014850599998, 42.066215328000055], ""type"": ""Point""}";18279;360001201103;BOLIVAR-RICHBURG PRE-K PROGRAM;422 MAIN ST;BOLIVAR;NY;14715;1235;(585) 928-1380;1;1;10;ALLEGANY;36003;USA;42.066215328000055;-78.16014850599998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360001201103;2009-10-13T00:00:00Z;IMAGERY/OTHER;2016-08-15T00:00:00Z;http://www.brcs.wnyric.org;ELEMENTARY;10;PK;PK;3600012;-999;NOT AVAILABLE
40.61982529800008, -73.95902164399996;"{""coordinates"": [-73.95902164399996, 40.61982529800008], ""type"": ""Point""}";18986;360015201943;EDWARD R MURROW HIGH SCHOOL;1600 AVE L;BROOKLYN;NY;11230;4419;(718) 258-9283;1;1;3906;KINGS;36047;USA;40.61982529800008;-73.95902164399996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360015201943;2009-10-13T00:00:00Z;IMAGERY/OTHER;2011-11-04T00:00:00Z;http://www.ermurrowhs.org;ELEMENTARY;3693;09;12;3600152;213;NOT AVAILABLE
40.697596720000035, -73.91943223699997;"{""coordinates"": [-73.91943223699997, 40.697596720000035], ""type"": ""Point""}";19051;360009702000;JHS 383 PHILIPPA SCHUYLER;1300 GREENE AVE;BROOKLYN;NY;11237;NOT AVAILABLE;(718) 574-0390;1;1;957;KINGS;36047;USA;40.697596720000035;-73.91943223699997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360009702000;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-05-13T00:00:00Z;http://www.philippaschuyler383.org;HIGH;892;05;08;3600097;65;NOT AVAILABLE
42.41785719000006, -74.02738016499995;"{""coordinates"": [-74.02738016499995, 42.41785719000006], ""type"": ""Point""}";19467;361287003484;GREENVILLE MIDDLE SCHOOL;4976 SR 81;GREENVILLE;NY;12083;0129;(518) 966-5070;1;1;288;GREENE;36039;USA;42.41785719000006;-74.02738016499995;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361287003484;2010-01-29T00:00:00Z;IMAGERY;2010-06-21T00:00:00Z;http://www.greenvillecsd.org;HIGH;267;06;08;3612870;21;10805014
44.045169790000045, -73.47790833099998;"{""coordinates"": [-73.47790833099998, 44.045169790000045], ""type"": ""Point""}";19595;361983001814;MORIAH ELEMENTARY SCHOOL;39 VIKING LN;PORT HENRY;NY;12974;9702;(518) 546-3301;1;1;419;ESSEX;36031;USA;44.045169790000045;-73.47790833099998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361983001814;2010-01-29T00:00:00Z;IMAGERY;2010-08-20T00:00:00Z;http://www.moriahk12.org;ELEMENTARY;381;PK;06;3619830;38;10791762
40.89861803800005, -72.41590815099994;"{""coordinates"": [-72.41590815099994, 40.89861803800005], ""type"": ""Point""}";19744;362907003925;TUCKAHOE SCHOOL;468 MAGEE ST;SOUTHAMPTON;NY;11968;3216;(631) 283-3550;1;1;322;SUFFOLK;36103;USA;40.89861803800005;-72.41590815099994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362907003925;2009-12-10T00:00:00Z;IMAGERY/OTHER;2010-07-22T00:00:00Z;http://www.tuckahoecommonsd.com;HIGH;288;PK;08;3629070;34;NOT AVAILABLE
42.25564798600004, -73.79544590399996;"{""coordinates"": [-73.79544590399996, 42.25564798600004], ""type"": ""Point""}";695;360459006542;WARREN STREET ACADEMY;11 WARREN ST;HUDSON;NY;12534;NOT AVAILABLE;(518) 781-3500;4;2;-999;COLUMBIA;36021;USA;42.25564798600004;-73.79544590399996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360459006542;2018-10-23T00:00:00Z;IMAGERY/OTHER;2018-10-25T00:00:00Z;NOT AVAILABLE;ELEMENTARY;-999;M;M;3604590;-999;NOT AVAILABLE
42.801472173000036, -77.81610747899998;"{""coordinates"": [-77.81610747899998, 42.801472173000036], ""type"": ""Point""}";697;361194006556;LIVINGSTON COUNTY JAIL;4 COURT ST;GENESEO;NY;14454;NOT AVAILABLE;(585) 243-7180;4;6;-999;LIVINGSTON;36051;USA;42.801472173000036;-77.81610747899998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361194006556;2018-10-23T00:00:00Z;IMAGERY;2019-02-22T00:00:00Z;NOT AVAILABLE;ELEMENTARY;-999;M;M;3611940;-999;NOT AVAILABLE
41.787206602000026, -73.69292631899998;"{""coordinates"": [-73.69292631899998, 41.787206602000026], ""type"": ""Point""}";1057;361938001771;ELM DRIVE ELEMENTARY SCHOOL;12 ELM DR;MILLBROOK;NY;12545;0127;(845) 677-4225;1;1;186;DUTCHESS;36027;USA;41.787206602000026;-73.69292631899998;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361938001771;2009-10-13T00:00:00Z;IMAGERY/OTHER;2019-01-14T00:00:00Z;http://www.millbrookcsd.org;ELEMENTARY;172;KG;02;3619380;14;10797111
40.88008228500007, -73.03683284199997;"{""coordinates"": [-73.03683284199997, 40.88008228500007], ""type"": ""Point""}";2175;361920001747;STAGECOACH SCHOOL;205 DARE RD;SELDEN;NY;11784;1422;(631) 285-8730;1;1;385;SUFFOLK;36103;USA;40.88008228500007;-73.03683284199997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361920001747;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-07-22T00:00:00Z;http://www.mccsd.net;HIGH;360;KG;05;3619200;25;NOT AVAILABLE
40.77512563200003, -73.95283550799996;"{""coordinates"": [-73.95283550799996, 40.77512563200003], ""type"": ""Point""}";2940;360007701219;PS 290 MANHATTAN NEW SCHOOL;311 E 82ND ST;NEW YORK;NY;10028;4103;(212) 734-7127;1;1;502;NEW YORK;36061;USA;40.77512563200003;-73.95283550799996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360007701219;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-03-03T00:00:00Z;NOT AVAILABLE;MIDDLE;469;PK;05;3600077;33;10823578
40.720132558000046, -73.98600590699994;"{""coordinates"": [-73.98600590699994, 40.720132558000046], ""type"": ""Point""}";2960;360007600624;LOWER EAST SIDE PREPARATORY HIGH SCHOOL;145 STANTON ST-4TH FL;NEW YORK;NY;10002;1694;(212) 505-6366;1;1;467;NEW YORK;36061;USA;40.720132558000046;-73.98600590699994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360007600624;2010-01-29T00:00:00Z;IMAGERY/OTHER;2010-03-02T00:00:00Z;http://www.lespnyc.com;ELEMENTARY;431;09;12;3600076;36;NOT AVAILABLE
41.06282161300004, -74.02997966699996;"{""coordinates"": [-74.02997966699996, 41.06282161300004], ""type"": ""Point""}";4395;362256004824;LINCOLN AVENUE SCHOOL;115 LINCOLN AVE;PEARL RIVER;NY;10965;1799;(845) 620-3850;1;1;223;ROCKLAND;36087;USA;41.06282161300004;-74.02997966699996;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362256004824;2009-12-10T00:00:00Z;IMAGERY/OTHER;2016-08-18T00:00:00Z;http://www.pearlriver.org;ELEMENTARY;208;KG;04;3622560;15;NOT AVAILABLE
40.64480826500005, -73.97105808899994;"{""coordinates"": [-73.97105808899994, 40.64480826500005], ""type"": ""Point""}";6090;360015306618;PS 889;21 HINCKLEY PL;BROOKLYN;NY;11218;NOT AVAILABLE;(929) 397-9171;1;1;213;KINGS;36047;USA;40.64480826500005;-73.97105808899994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360015306618;2020-02-06T00:00:00Z;IMAGERY/OTHER;2020-02-20T00:00:00Z;NOT AVAILABLE;ELEMENTARY;198;PK;02;3600153;15;NOT AVAILABLE
40.81314168100005, -73.91954152499994;"{""coordinates"": [-73.91954152499994, 40.81314168100005], ""type"": ""Point""}";6160;360115806600;LEGACY COLLEGE PREPARATORY CHARTER SCHOOL;400 E 145TH ST;BRONX;NY;10454;NOT AVAILABLE;(347) 746-1558;1;1;555;BRONX;36005;USA;40.81314168100005;-73.91954152499994;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360115806600;2020-02-06T00:00:00Z;IMAGERY/OTHER;2020-02-20T00:00:00Z;http://www.legacycollegeprep.org;OTHER;513;06;09;3601158;42;NOT AVAILABLE
40.84024042300007, -73.91863209399997;"{""coordinates"": [-73.91863209399997, 40.84024042300007], ""type"": ""Point""}";7009;360112506479;FAMILY LIFE ACADEMY CHARTER SCHOOL III;370 GERARD AVE;BRONX;NY;10451;NOT AVAILABLE;(718) 410-8100;1;1;258;BRONX;36005;USA;40.84024042300007;-73.91863209399997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360112506479;2017-10-25T00:00:00Z;IMAGERY/OTHER;2020-04-08T00:00:00Z;NOT AVAILABLE;ELEMENTARY;248;KG;04;3601125;10;NOT AVAILABLE
40.701944179000066, -73.95356667699997;"{""coordinates"": [-73.95356667699997, 40.701944179000066], ""type"": ""Point""}";7191;360011904358;PS 380 JOHN WAYNE ELEMENTARY;370 MARCY AVE;BROOKLYN;NY;11206;4814;(718) 388-0067;1;1;529;KINGS;36047;USA;40.701944179000066;-73.95356667699997;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360011904358;2009-10-13T00:00:00Z;IMAGERY/OTHER;2010-05-12T00:00:00Z;http://www.ps380.weebly.com;ELEMENTARY;483;PK;05;3600119;46;NOT AVAILABLE
